Waterbody Type,Constituent Group,Constituent,TADA.CharacteristicName,Fraction,Use,Use Description,Type,Magnitude_Numeric,Units,Directionality,Frequency,Duration,Details,Source,Listing Methodology,DEC Use,DEC Use Description,Notes,AUID_ATTNS,Name_AU,TADA.MonitoringLocationTypeName,AU_Type,TADA.ResultMeasure.MeasureUnitCode,TADA.ResultSampleFractionText_new,n_Samples,n_SampDates,n_WaterYears,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient,Hardness_Dependency,Exceed_Num,Exceed_Freq,Exceed,Binomial_Value,Exceed_Binomial
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_008,Granite Creek,RIVER/STREAM,River,NTU,NA,115,36,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_008,Granite Creek,RIVER/STREAM,River,NTU,NA,115,36,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_008,Granite Creek,RIVER/STREAM,River,NTU,NA,115,36,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_008,Granite Creek,RIVER/STREAM,River,NTU,NA,115,36,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_013_003,Matanuska River,RIVER/STREAM,River,NTU,NA,51,16,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_013_003,Matanuska River,RIVER/STREAM,River,NTU,NA,51,16,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_013_003,Matanuska River,RIVER/STREAM,River,NTU,NA,51,16,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_013_003,Matanuska River,RIVER/STREAM,River,NTU,NA,51,16,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_013_003,Matanuska River,RIVER/STREAM,River,NTU,NA,51,16,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_014,Moose Creek,RIVER/STREAM,River,NTU,NA,677,118,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_014,Moose Creek,RIVER/STREAM,River,NTU,NA,677,118,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_014,Moose Creek,RIVER/STREAM,River,NTU,NA,677,118,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_014,Moose Creek,RIVER/STREAM,River,NTU,NA,677,118,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_014,Moose Creek,RIVER/STREAM,River,NTU,NA,677,118,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_016,Wolverine Creek,RIVER/STREAM,River,NTU,NA,138,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_016,Wolverine Creek,RIVER/STREAM,River,NTU,NA,138,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_016,Wolverine Creek,RIVER/STREAM,River,NTU,NA,138,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_016,Wolverine Creek,RIVER/STREAM,River,NTU,NA,138,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_016,Wolverine Creek,RIVER/STREAM,River,NTU,NA,138,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_017,Kleinschmidt Spring,RIVER/STREAM,River,NTU,NA,138,43,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_017,Kleinschmidt Spring,RIVER/STREAM,River,NTU,NA,138,43,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_017,Kleinschmidt Spring,RIVER/STREAM,River,NTU,NA,138,43,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_017,Kleinschmidt Spring,RIVER/STREAM,River,NTU,NA,138,43,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_017,Kleinschmidt Spring,RIVER/STREAM,River,NTU,NA,138,43,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_018,Moose Creek Wetlands,RIVER/STREAM,River,NTU,NA,143,47,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_018,Moose Creek Wetlands,RIVER/STREAM,River,NTU,NA,143,47,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_018,Moose Creek Wetlands,RIVER/STREAM,River,NTU,NA,143,47,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_018,Moose Creek Wetlands,RIVER/STREAM,River,NTU,NA,143,47,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_018,Moose Creek Wetlands,RIVER/STREAM,River,NTU,NA,143,47,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_019,Wolverine Lake Outlet,RIVER/STREAM,River,NTU,NA,143,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_019,Wolverine Lake Outlet,RIVER/STREAM,River,NTU,NA,143,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_019,Wolverine Lake Outlet,RIVER/STREAM,River,NTU,NA,143,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_019,Wolverine Lake Outlet,RIVER/STREAM,River,NTU,NA,143,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2040207_019,Wolverine Lake Outlet,RIVER/STREAM,River,NTU,NA,143,45,6,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050509_002,Deshka River,RIVER/STREAM,River,NTU,NA,40,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050509_002,Deshka River,RIVER/STREAM,River,NTU,NA,40,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050509_002,Deshka River,RIVER/STREAM,River,NTU,NA,40,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050509_002,Deshka River,RIVER/STREAM,River,NTU,NA,40,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050509_002,Deshka River,RIVER/STREAM,River,NTU,NA,40,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050510_003,Deshka River,RIVER/STREAM,River,NTU,NA,18,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050510_003,Deshka River,RIVER/STREAM,River,NTU,NA,18,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050510_003,Deshka River,RIVER/STREAM,River,NTU,NA,18,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050510_003,Deshka River,RIVER/STREAM,River,NTU,NA,18,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050510_003,Deshka River,RIVER/STREAM,River,NTU,NA,18,4,1,2 years,20 days,2,20,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_003,Little Susitna River,RIVER/STREAM,River,NTU,NA,714,61,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_003,Little Susitna River,RIVER/STREAM,River,NTU,NA,714,61,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_003,Little Susitna River,RIVER/STREAM,River,NTU,NA,714,61,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_003,Little Susitna River,RIVER/STREAM,River,NTU,NA,714,61,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_003,Little Susitna River,RIVER/STREAM,River,NTU,NA,714,61,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_005,Little Susitna River,RIVER/STREAM,River,NTU,NA,192,47,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_005,Little Susitna River,RIVER/STREAM,River,NTU,NA,192,47,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_005,Little Susitna River,RIVER/STREAM,River,NTU,NA,192,47,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_005,Little Susitna River,RIVER/STREAM,River,NTU,NA,192,47,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_005,Little Susitna River,RIVER/STREAM,River,NTU,NA,192,47,3,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_009,Little Susitna River,RIVER/STREAM,River,NTU,NA,9,9,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_009,Little Susitna River,RIVER/STREAM,River,NTU,NA,9,9,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_009,Little Susitna River,RIVER/STREAM,River,NTU,NA,9,9,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_009,Little Susitna River,RIVER/STREAM,River,NTU,NA,9,9,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_2050512_016_009,Little Susitna River,RIVER/STREAM,River,NTU,NA,9,9,2,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020614_003,Kvichak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020614_003,Kvichak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020614_003,Kvichak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020614_003,Kvichak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020614_003,Kvichak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020620_001,Alagnak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020620_001,Alagnak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020620_001,Alagnak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020620_001,Alagnak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020620_001,Alagnak River,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020622_012,Unnamed Creek,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020622_012,Unnamed Creek,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Turbidity,NA,TURBIDITY,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_3020622_012,Unnamed Creek,RIVER/STREAM,River,NTU,NA,9,9,3,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
