AUID_ATTNS,Name_AU,TADA.MonitoringLocationTypeName,AU_Type,TADA.CharacteristicName,TADA.ResultMeasure.MeasureUnitCode,TADA.ResultSampleFractionText_new,n_Samples,n_SampDates,n_WaterYears,Waterbody Type,Fraction,Constituent Group,Use,Use Description,Type,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient,Hardness_Dependency
AK_R_8030609_003,Chena River,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,No,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,5,5,2,Freshwater,Total,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,5,5,2,Freshwater,Total,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,5,5,2,Freshwater,Total,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,5,5,2,Freshwater,Total,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,5,5,2,Freshwater,Total,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,SELENIUM,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,SELENIUM,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TOLUENE,UG/L,,4,4,2,Freshwater,,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TOLUENE,UG/L,,4,4,2,Freshwater,,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TOTAL AROMATIC HYDROCARBONS,UG/L,TOTAL,4,4,2,Freshwater,Total,Petroleum Hydrocarbons,WATER SUPPLY,AQUACULTURE,,2 years,20,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TURBIDITY,NTU,,16,16,3,Freshwater,,Turbidity,WATER RECREATION,CONTACT RECREATION,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TURBIDITY,NTU,,16,16,3,Freshwater,,Turbidity,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TURBIDITY,NTU,,16,16,3,Freshwater,,Turbidity,WATER RECREATION,SECONDARY RECREATION,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TURBIDITY,NTU,,16,16,3,Freshwater,,Turbidity,WATER SUPPLY,AQUACULTURE,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,TURBIDITY,NTU,,16,16,3,Freshwater,,Turbidity,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness data available to assess data sufficiency.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,13,13,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_003,Chena River,RIVER/STREAM,River,ZINC,UG/L,TOTAL,1,1,1,Freshwater,Total,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater,,Dissolved Gas,WATER RECREATION,CONTACT RECREATION,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater,,Dissolved Gas,WATER RECREATION,SECONDARY RECREATION,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater,,Dissolved Gas,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater,,Dissolved Gas,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,73,16,3,Freshwater streams and rivers,,Dissolved Gas,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,ESCHERICHIA COLI,CFU/100ML,,10,10,2,Freshwater,,Bacteria,WATER RECREATION,CONTACT RECREATION,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,11,10,2,Freshwater,,Bacteria,WATER RECREATION,SECONDARY RECREATION,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,11,10,2,Freshwater,,Bacteria,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,11,10,2,Freshwater,,Bacteria,WATER SUPPLY,AQUACULTURE,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,11,10,2,Freshwater,,Bacteria,WATER SUPPLY,INDUSTRIAL,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,11,10,2,Freshwater,,Bacteria,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,49,11,2,Freshwater,,Dissolved Inorganic Substances,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,49,11,2,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,49,11,2,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,49,11,2,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TURBIDITY,NTU,,56,12,3,Freshwater,,Turbidity,WATER RECREATION,CONTACT RECREATION,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TURBIDITY,NTU,,56,12,3,Freshwater,,Turbidity,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TURBIDITY,NTU,,56,12,3,Freshwater,,Turbidity,WATER RECREATION,SECONDARY RECREATION,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TURBIDITY,NTU,,56,12,3,Freshwater,,Turbidity,WATER SUPPLY,AQUACULTURE,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8030609_004_001,Chena Slough,RIVER/STREAM,River,TURBIDITY,NTU,,56,12,3,Freshwater,,Turbidity,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_8040102_012_002,Ikhèenjik River,RIVER/STREAM,River,SULFATE,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_8040102_012_002,Ikhèenjik River,RIVER/STREAM,River,TURBIDITY,NTU,,1608,402,4,Freshwater,,Turbidity,WATER RECREATION,CONTACT RECREATION,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8040102_012_002,Ikhèenjik River,RIVER/STREAM,River,TURBIDITY,NTU,,1608,402,4,Freshwater,,Turbidity,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8040102_012_002,Ikhèenjik River,RIVER/STREAM,River,TURBIDITY,NTU,,1608,402,4,Freshwater,,Turbidity,WATER RECREATION,SECONDARY RECREATION,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8040102_012_002,Ikhèenjik River,RIVER/STREAM,River,TURBIDITY,NTU,,1608,402,4,Freshwater,,Turbidity,WATER SUPPLY,AQUACULTURE,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_8040102_012_002,Ikhèenjik River,RIVER/STREAM,River,TURBIDITY,NTU,,1608,402,4,Freshwater,,Turbidity,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010105_007,Gold Creek,RIVER/STREAM,River,TURBIDITY,NTU,,2775,153,2,Freshwater,,Turbidity,WATER RECREATION,CONTACT RECREATION,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010105_007,Gold Creek,RIVER/STREAM,River,TURBIDITY,NTU,,2775,153,2,Freshwater,,Turbidity,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010105_007,Gold Creek,RIVER/STREAM,River,TURBIDITY,NTU,,2775,153,2,Freshwater,,Turbidity,WATER RECREATION,SECONDARY RECREATION,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010105_007,Gold Creek,RIVER/STREAM,River,TURBIDITY,NTU,,2775,153,2,Freshwater,,Turbidity,WATER SUPPLY,AQUACULTURE,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010105_007,Gold Creek,RIVER/STREAM,River,TURBIDITY,NTU,,2775,153,2,Freshwater,,Turbidity,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater,,Dissolved Gas,WATER RECREATION,CONTACT RECREATION,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater,,Dissolved Gas,WATER RECREATION,SECONDARY RECREATION,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater,,Dissolved Gas,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater,,Dissolved Gas,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,1,1,1,Freshwater streams and rivers,,Dissolved Gas,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010108_010,North Fork Koyukuk River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010113_004,North Fork Koyukuk River,RIVER/STREAM,River,SULFATE,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010115_003,East Creek,RIVER/STREAM,River,TURBIDITY,NTU,,1260,146,2,Freshwater,,Turbidity,WATER RECREATION,CONTACT RECREATION,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010115_003,East Creek,RIVER/STREAM,River,TURBIDITY,NTU,,1260,146,2,Freshwater,,Turbidity,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010115_003,East Creek,RIVER/STREAM,River,TURBIDITY,NTU,,1260,146,2,Freshwater,,Turbidity,WATER RECREATION,SECONDARY RECREATION,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010115_003,East Creek,RIVER/STREAM,River,TURBIDITY,NTU,,1260,146,2,Freshwater,,Turbidity,WATER SUPPLY,AQUACULTURE,,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010115_003,East Creek,RIVER/STREAM,River,TURBIDITY,NTU,,1260,146,2,Freshwater,,Turbidity,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,20 days,2,20,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_9010119_002,John River,RIVER/STREAM,River,SULFATE,MG/L,,1,1,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater,,Dissolved Gas,WATER RECREATION,CONTACT RECREATION,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater,,Dissolved Gas,WATER RECREATION,SECONDARY RECREATION,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater,,Dissolved Gas,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater,,Dissolved Gas,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,3,3,1,Freshwater streams and rivers,,Dissolved Gas,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,SULFATE,MG/L,,2,2,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,3,3,1,Freshwater,,Dissolved Inorganic Substances,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,3,3,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,3,3,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010302_001,Alatna River,RIVER/STREAM,River,TOTAL DISSOLVED SOLIDS,MG/L,,3,3,1,Freshwater,,Dissolved Inorganic Substances,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater,,Dissolved Gas,WATER RECREATION,CONTACT RECREATION,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater,,Dissolved Gas,WATER RECREATION,SECONDARY RECREATION,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater,,Dissolved Gas,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater,,Dissolved Gas,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_9010308_001,Alatna River,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,2,2,1,Freshwater streams and rivers,,Dissolved Gas,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
